latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.77264,27.4406,305.8,0.38,0.36,2021-07-19,0000,1,VIIRS,n,2.0NRT,294.9,1.1,N
37.25167,30.44286,306.8,0.42,0.38,2021-07-19,0000,1,VIIRS,n,2.0NRT,291.7,1.6,N
36.26563,33.73011,310.7,0.39,0.44,2021-07-19,0000,1,VIIRS,n,2.0NRT,296.5,1.4,N
37.00961,29.54527,300,0.4,0.37,2021-07-19,0000,1,VIIRS,n,2.0NRT,288.8,0.5,N
38.42621,27.21659,317.2,0.39,0.36,2021-07-19,0000,1,VIIRS,n,2.0NRT,297.5,2.2,N
37.89817,30.49337,308.5,0.42,0.37,2021-07-19,0000,1,VIIRS,n,2.0NRT,292.8,1.3,N
36.87185,34.76517,310.7,0.43,0.46,2021-07-19,0000,1,VIIRS,n,2.0NRT,297.8,1.6,N
37.67176,42.70716,349.2,0.41,0.45,2021-07-19,0936,1,VIIRS,n,2.0NRT,315.7,14.3,D
37.67002,42.69908,342.7,0.41,0.45,2021-07-19,0936,1,VIIRS,l,2.0NRT,315.8,9.7,D
37.67264,42.71122,367,0.41,0.45,2021-07-19,0936,1,VIIRS,l,2.0NRT,325.3,14.3,D
37.67662,42.70992,355.8,0.41,0.45,2021-07-19,0936,1,VIIRS,n,2.0NRT,318.8,25,D
36.7396,36.21579,330.2,0.47,0.64,2021-07-19,0936,1,VIIRS,l,2.0NRT,302.7,6.7,D
36.73858,36.21348,335.4,0.47,0.64,2021-07-19,0936,1,VIIRS,n,2.0NRT,303.7,5.3,D
37.64778,38.39411,367,0.34,0.56,2021-07-19,0936,1,VIIRS,h,2.0NRT,321.5,14.3,D
38.4245,33.82833,336.2,0.56,0.69,2021-07-19,0936,1,VIIRS,n,2.0NRT,309.4,2.7,D
38.42889,33.82644,333.7,0.56,0.69,2021-07-19,0936,1,VIIRS,n,2.0NRT,306.8,2.5,D
40.43782,35.59013,343.9,0.4,0.6,2021-07-19,0936,1,VIIRS,n,2.0NRT,309.2,3.9,D
41.24147,36.46645,335.5,0.34,0.56,2021-07-19,0936,1,VIIRS,n,2.0NRT,301.5,1.3,D
37.66862,42.71237,367,0.41,0.45,2021-07-19,0936,1,VIIRS,h,2.0NRT,321.3,14.3,D
37.66954,42.71667,342.6,0.41,0.45,2021-07-19,0936,1,VIIRS,n,2.0NRT,316.6,10.1,D
37.67356,42.71551,344.5,0.41,0.45,2021-07-19,0936,1,VIIRS,n,2.0NRT,316.3,10.1,D
36.90233,34.65327,336.9,0.33,0.55,2021-07-19,1118,1,VIIRS,n,2.0NRT,306.4,1.1,D
38.48392,38.0467,346.6,0.52,0.67,2021-07-19,1118,1,VIIRS,n,2.0NRT,315.4,10.6,D
38.48991,38.04006,367,0.52,0.67,2021-07-19,1118,1,VIIRS,h,2.0NRT,317.8,13.5,D
38.4901,38.0461,347.6,0.52,0.67,2021-07-19,1118,1,VIIRS,n,2.0NRT,316.6,13.5,D
40.44555,27.14141,339.5,0.46,0.39,2021-07-19,1118,1,VIIRS,n,2.0NRT,308.8,2.3,D
41.25548,31.41264,330,0.49,0.48,2021-07-19,1118,1,VIIRS,l,2.0NRT,302.9,8.3,D
36.07168,36.28803,367,0.4,0.6,2021-07-19,1118,1,VIIRS,h,2.0NRT,316.6,8.7,D
37.23766,31.37954,346.2,0.44,0.46,2021-07-19,1118,1,VIIRS,n,2.0NRT,311.7,9.3,D
